Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Average_score,Score_discrepancy,Ratings_sales_ratio
DJ Hero 2,X360,2010,Misc,Activision,0,64,0,12,0,0,06,0,82,86,66,7,9,23,FreeStyleGames,T,82,7,100
ESPN College Hoops 2K5,PS2,2004,Sports,Sega,0,41,0,32,0,0,11,0,84,86,14,8,1,10,Visual Concepts,E,84,5,100
Rayman 3D,3DS,2011,Platform,Ubisoft,0,23,0,35,0,0,06,0,64,61,39,6,6,48,Ubisoft Casablanca,E,64,5,100
Tony Hawk's Underground 2 Remix,PSP,2005,Sports,Activision,0,46,0,21,0,0,15,0,82,83,49,8,34,Shaba Games,T,82,3,100
Dead Island: Riptide,PS3,2013,Action,Deep Silver,0,26,0,19,0,07,0,09,0,6,62,25,5,9,140,Techland,M,60,3,100
Rogue Galaxy,PS2,2005,Role-Playing,Sony Computer Entertainment,0,24,0,16,0,39,0,05,0,84,83,59,8,4,89,Level 5,T,84,1,100
Marvel: Ultimate Alliance,PS2,2006,Role-Playing,Activision,0,69,0,03,0,0,11,0,82,81,29,8,2,33,Raven Software,T,82,1,100
Final Fantasy Anthology,PS,1999,Role-Playing,Square EA,0,45,0,3,0,0,05,0,8,80,14,8,1,28,SquareSoft,T,80,1,100
Tony Hawk's Proving Ground,PS2,2007,Sports,Activision,0,55,0,02,0,0,09,0,66,65,6,6,6,17,Page 44 Studios,T,66,1,100
Looney Tunes: Acme Arsenal,PS2,2007,Action,Warner Bros. Interactive Entertainment,0,19,0,15,0,0,05,0,38,38,10,3,9,7,Red Tribe,E10+,38,1,100
The Last Remnant,X360,2008,Role-Playing,Square Enix,0,25,0,2,0,18,0,06,0,68,66,49,6,9,122,Square Enix,M,68,3,100
Cars: Mater-National Championship,DS,2007,Racing,THQ,0,63,0,0,0,05,0,68,69,7,6,8,5,Rainbow Studios,E,68,1,100
Xenoblade Chronicles,Wii,2010,Role-Playing,Nintendo,0,43,0,25,0,16,0,07,0,91,92,59,8,9,950,Monolith Soft,T,90,3,98,9010989
Burnout Revenge,PS2,2005,Racing,Electronic Arts,0,75,0,03,0,0,12,0,9,90,52,8,8,114,Criterion Games,E10+,89,2,98,88888889
Castlevania: Circle of the Moon,GBA,2001,Platform,Konami Digital Entertainment,0,6,0,22,0,05,0,02,0,89,91,22,8,5,59,KCEK,T,88,6,98,87640449
Fire Emblem: The Sacred Stones,GBA,2004,Strategy,Nintendo,0,42,0,16,0,3,0,02,0,89,85,38,9,1,132,Intelligent Systems,E,88,6,98,87640449
Burnout 2: Point of Impact,PS2,2002,Racing,Acclaim Entertainment,0,42,0,32,0,0,11,0,85,86,31,8,2,48,Criterion Games,E,84,4,98,82352941
Dynasty Warriors 2,PS2,2000,Action,THQ,0,24,0,19,0,34,0,06,0,83,75,17,8,8,24,Omega Force,T,82,13,98,79518072
WWE SmackDown vs. Raw 2009,Wii,2008,Fighting,THQ,0,44,0,31,0,0,08,0,83,79,18,8,5,18,Yuke's,T,82,6,98,79518072
Devil May Cry HD Collection,PS3,2012,Action,Capcom,0,42,0,19,0,11,0,09,0,82,74,27,8,8,158,Capcom, Pipeworks Software, Inc.,M,81,14,98,7804878
Prince of Persia: Warrior Within,XB,2004,Action,Ubisoft,0,48,0,28,0,0,04,0,8,83,55,7,5,35,Ubisoft Montreal,M,79,8,98,75
SoulCalibur V,PS3,2012,Fighting,Namco Bandai Games,0,35,0,23,0,07,0,09,0,75,81,53,6,7,150,Project Soul,T,74,14,98,66666667
Final Fantasy Tactics A2: Grimoire of the Rift,DS,2007,Role-Playing,Square Enix,0,38,0,03,0,3,0,04,0,75,80,47,6,9,106,Square Enix,E10+,74,11,98,66666667
Resident Evil: Revelations,PS3,2013,Action,Capcom,0,14,0,29,0,22,0,09,0,74,74,30,7,2,204,Capcom,M,73,2,98,64864865
Dragon Age: Inquisition,PC,2014,Role-Playing,Electronic Arts,0,33,0,34,0,0,06,0,73,85,45,5,9,3926,BioWare,M,72,26,98,63013699
Tiger Woods PGA Tour 08,PS3,2007,Sports,Electronic Arts,0,22,0,37,0,0,14,0,73,79,30,6,6,7,EA Salt Lake,E,72,13,98,63013699
Naruto Shippuden: Ultimate Ninja Storm Generations,PS3,2012,Fighting,Namco Bandai Games,0,27,0,24,0,14,0,08,0,73,74,23,7,1,83,CyberConnect2, Racjin,T,72,3,98,63013699
James Bond 007: Agent Under Fire,GC,2002,Shooter,Electronic Arts,0,56,0,15,0,0,02,0,72,74,16,6,8,25,Electronic Arts,T,71,6,98,61111111
Infinite Undiscovery,X360,2008,Role-Playing,Square Enix,0,34,0,18,0,12,0,06,0,7,68,60,7,158,Tri-Ace,T,69,2,98,57142857
Red Steel,Wii,2006,Shooter,Ubisoft,0,54,0,03,0,04,0,05,0,67,63,54,6,8,121,Ubisoft Paris,T,66,5,98,50746269
007: Quantum of Solace,Wii,2008,Action,Activision,0,29,0,28,0,01,0,07,0,65,54,11,7,5,26,Treyarch,T,64,21,98,46153846
The Lord of the Rings: Conquest,X360,2009,Action,Electronic Arts,0,37,0,2,0,0,06,0,63,55,58,7,110,Pandemic Studios,T,62,15,98,41269841
WWE 2K15,XOne,2014,Sports,Take-Two Interactive,0,29,0,23,0,0,05,0,57,56,25,5,7,63,Yuke's,T,56,1,98,24561404
Harry Potter and the Deathly Hallows - Part 1,X360,2010,Action,Electronic Arts,0,21,0,2,0,0,04,0,45,38,42,5,46,EA Bright Light,T,44,12,97,77777778
Sid Meier's Civilization Revolution,X360,2008,Strategy,Take-Two Interactive,0,58,0,17,0,0,07,0,83,84,55,7,8,171,Firaxis Games,E10+,81,6,97,59036145
The Legend of Zelda: Four Swords Adventures,GC,2004,Action,Nintendo,0,63,0,16,0,0,02,0,81,86,55,7,2,74,Nintendo,E,79,14,97,5308642
Yakuza,PS2,2005,Action,Sega,0,03,0,02,0,74,0,01,0,8,75,58,8,2,73,Amusement Vision,M,78,7,97,5
Star Wars: The Force Unleashed II,Wii,2010,Action,LucasArts,0,52,0,18,0,0,06,0,76,71,10,7,8,31,LucasArts, Red Fly Studio,T,74,7,97,36842105
Ace Combat: Assault Horizon,PS3,2011,Action,Namco Bandai Games,0,3,0,15,0,22,0,07,0,74,77,28,6,7,82,Project Aces,T,72,10,97,2972973
Final Fantasy XIII-2,X360,2011,Role-Playing,Square Enix,0,36,0,29,0,02,0,06,0,73,79,50,6,3,268,Square Enix,T,71,16,97,26027397
Tiger Woods PGA Tour 07,PS2,2006,Sports,Electronic Arts,0,6,0,02,0,0,1,0,72,79,33,6,8,EA Redwood Shores,E,70,19,97,22222222
MX vs. ATV Reflex,X360,2009,Racing,THQ,0,52,0,14,0,0,06,0,72,75,47,6,6,30,Rainbow Studios,E,70,9,97,22222222
Star Ocean: The Last Hope International,PS3,2010,Role-Playing,Square Enix,0,28,0,15,0,22,0,07,0,72,74,45,6,7,155,Square Enix, Tri-Ace,T,70,7,97,22222222
Spider-Man 2,PSP,2005,Action,Activision,0,35,0,21,0,0,14,0,7,67,43,6,9,8,Vicarious Visions,T,68,2,97,14285714
Spider-Man 3,PS3,2007,Platform,Activision,0,26,0,29,0,02,0,11,0,67,60,33,7,40,Treyarch,T,65,10,97,01492537
DECA Sports Freedom,X360,2010,Sports,Hudson Soft,0,27,0,04,0,0,02,0,33,26,16,3,7,9,AI,E10+,32,11,96,96969697
Fist of the North Star: Ken's Rage,PS3,2010,Action,Ubisoft Annecy,0,06,0,03,0,55,0,01,0,66,60,30,6,9,29,Koei, Omega Force,M,64,9,96,96969697
F1 2015,PS4,2015,Racing,Codemasters,0,09,0,45,0,03,0,1,0,66,65,46,6,3,43,Codemasters,E,64,2,96,96969697
Yoshi Topsy-Turvy,GBA,2004,Platform,Nintendo,0,25,0,09,0,3,0,01,0,65,60,23,6,6,5,Artoon,E,63,6,96,92307692
Shaun White Snowboarding,PS3,2008,Sports,Ubisoft,0,31,0,23,0,01,0,1,0,65,63,30,6,3,26,Ubisoft Montreal,T,63,0,96,92307692
Evolve,XOne,2015,Shooter,Take-Two Interactive,0,37,0,2,0,0,06,0,64,74,31,5,1,336,Turtle Rock Studios,M,62,23,96,875
The Crew,XOne,2014,Racing,Ubisoft,0,25,0,34,0,0,05,0,64,64,18,5,9,176,Ubisoft Reflections, Ivory Tower,T,62,5,96,875
Pac-Man Party,Wii,2010,Misc,Namco Bandai Games,0,47,0,08,0,01,0,04,0,61,59,14,5,9,8,TOSE,E10+,59,0,96,72131148
Colin McRae Rally 2.0,PS,2000,Racing,Codemasters,0,02,0,8,0,02,0,07,0,91,90,13,8,7,31,Codemasters,E,88,3,96,7032967
Iron Man,Wii,2008,Action,Sega,0,3,0,22,0,0,06,0,59,44,14,7,8,Artificial Mind and Movement,T,57,26,96,61016949
Monopoly,X360,2008,Misc,Electronic Arts,0,34,0,2,0,0,06,0,59,56,9,5,8,17,EA Bright Light,E,57,2,96,61016949
Tom Clancy's Ghost Recon: Island Thunder,XB,2003,Shooter,Ubisoft,0,61,0,24,0,0,03,0,87,81,33,8,8,17,Red Storm Entertainment,M,84,7,96,55172414
The House of the Dead: Overkill,Wii,2009,Shooter,Sega,0,44,0,3,0,02,0,09,0,85,78,65,8,7,95,Headstrong Games,M,82,9,96,47058824
2010 FIFA World Cup South Africa,X360,2010,Sports,Electronic Arts,0,32,0,42,0,02,0,09,0,85,83,61,8,1,58,Electronic Arts,E,82,2,96,47058824
Tekken Tag Tournament 2,PS3,2012,Fighting,Namco Bandai Games,0,28,0,31,0,13,0,13,0,85,82,50,8,2,193,Namco Bandai Games,T,82,0,96,47058824
Skate 2,PS3,2009,Sports,Electronic Arts,0,46,0,25,0,01,0,12,0,84,84,50,7,8,53,EA Black Box,T,81,6,96,42857143
Bolt,Wii,2008,Adventure,Disney Interactive Studios,0,19,0,31,0,0,06,0,56,50,4,5,8,5,Avalanche Software,E10+,54,8,96,42857143
Iron Man,PS2,2008,Action,Sega,0,36,0,0,0,19,0,54,47,8,5,6,15,Artificial Mind and Movement,T,52,9,96,2962963
Dragon's Dogma,X360,2012,Role-Playing,Capcom,0,42,0,23,0,07,0,06,0,79,75,59,7,8,320,Capcom,M,76,3,96,20253165
Spectrobes,DS,2007,Role-Playing,Disney Interactive Studios,0,66,0,02,0,0,06,0,74,63,37,7,9,31,Jupiter Corporation,E,71,16,95,94594595
Just Dance 2015,WiiU,2014,Misc,Ubisoft,0,38,0,29,0,0,06,0,73,75,6,6,6,26,Ubisoft,E10+,70,9,95,89041096
LEGO Marvel's Avengers,PS4,2016,Action,Warner Bros. Interactive Entertainment,0,26,0,35,0,0,12,0,73,71,70,7,87,TT Games,E10+,70,1,95,89041096
Borderlands: The Pre-Sequel,X360,2014,Shooter,Take-Two Interactive,0,46,0,19,0,01,0,07,0,72,74,16,6,4,161,2K Australia,M,69,10,95,83333333
Need for Speed Rivals,XOne,2013,Racing,Electronic Arts,0,46,0,17,0,0,07,0,69,75,18,5,8,175,Ghost Games,E10+,66,17,95,65217391
Need for Speed: Hot Pursuit,Wii,2010,Racing,Electronic Arts,0,17,0,23,0,0,05,0,46,50,8,3,7,18,Exient Entertainment,E10+,44,13,95,65217391
The Witcher 2: Assassins of Kings,X360,2012,Action,Namco Bandai Games,0,48,0,32,0,02,0,08,0,9,88,82,8,3,818,CD Projekt Red Studio,M,86,5,95,55555556
Turok,PS3,2008,Action,Touchstone,0,35,0,21,0,01,0,1,0,67,67,38,6,39,Propaganda Games,M,64,7,95,52238806
Classic NES Series: The Legend of Zelda,GBA,2004,Adventure,Nintendo,0,46,0,17,0,24,0,02,0,89,84,16,8,6,58,Nintendo,E,85,2,95,50561798
ESPN NHL 2K5,PS2,2004,Sports,Global Star,0,43,0,33,0,0,11,0,88,86,25,8,1,18,Kush Games,E,84,5,95,45454545
Resident Evil: Revelations,3DS,2012,Action,Capcom,0,3,0,22,0,3,0,05,0,88,82,78,8,5,397,Capcom,M,84,3,95,45454545
NBA 2K6,PS2,2005,Action,Take-Two Interactive,0,43,0,34,0,0,11,0,88,84,23,8,3,13,Visual Concepts,E,84,1,95,45454545
GRID,X360,2008,Racing,Codemasters,0,33,0,44,0,01,0,09,0,87,87,62,7,9,131,Codemasters,E,83,8,95,40229885
Red Faction: Guerrilla,X360,2009,Shooter,THQ,0,48,0,29,0,01,0,09,0,87,85,84,8,1,237,Volition Inc.,M,83,4,95,40229885
Dynasty Warriors 4: Xtreme Legends,PS2,2003,Action,Tecmo Koei,0,17,0,13,0,51,0,04,0,86,72,15,9,1,39,Omega Force,T,82,19,95,34883721
Winning Eleven: Pro Evolution Soccer 2007,PSP,2006,Sports,Konami Digital Entertainment,0,01,0,72,0,12,0,01,0,86,81,10,8,3,14,KCET,E,82,2,95,34883721
NBA 2K10,PS3,2009,Sports,Take-Two Interactive,0,75,0,01,0,01,0,07,0,84,83,30,7,8,39,Visual Concepts,E,80,5,95,23809524
James Bond 007: Nightfire,XB,2002,Shooter,Electronic Arts,0,58,0,22,0,0,03,0,82,78,30,7,8,25,Eurocom Entertainment Software,T,78,0,95,12195122
2014 FIFA World Cup Brazil,PS3,2014,Sports,Electronic Arts,0,15,0,36,0,01,0,09,0,61,73,33,4,3,87,EA Canada,E,58,30,95,08196721
Texas Hold 'Em Poker,GBA,2004,Misc,Majesco Entertainment,0,44,0,16,0,0,01,0,61,49,7,6,8,6,Skyworks Technologies,E,58,19,95,08196721
Major League Baseball 2K9,X360,2009,Sports,Spike,0,56,0,0,0,05,0,61,64,29,5,3,26,2K Sports,E,58,11,95,08196721
Cooking Mama 4: Kitchen Magic!,3DS,2011,Simulation,505 Games,0,5,0,07,0,0,05,0,61,56,6,6,7,Cooking Mama Limited,E,58,4,95,08196721
Pro Evolution Soccer 2010,X360,2009,Sports,Konami Digital Entertainment,0,12,0,58,0,03,0,08,0,81,78,34,7,6,29,Konami,E,77,2,95,0617284
Need for Speed: Hot Pursuit 2,GC,2002,Racing,Electronic Arts,0,68,0,09,0,0,02,0,8,68,16,8,3,15,EA Seattle,E,76,15,95
Star Wars Rogue Squadron III: Rebel Strike,GC,2003,Simulation,LucasArts,0,62,0,16,0,0,02,0,8,75,36,7,6,50,Factor 5,T,76,1,95
Star Wars Battlefront: Elite Squadron,PSP,2009,Shooter,LucasArts,0,38,0,23,0,0,15,0,76,63,25,8,41,Savage Entertainment,T,72,17,94,73684211
Bully,PS2,2006,Action,Take-Two Interactive,0,75,0,03,0,04,0,12,0,94,87,69,9,1,293,Rockstar Vancouver,T,89,4,94,68085106
Tony Hawk's Pro Skater 4,XB,2002,Sports,Activision,0,59,0,3,0,0,04,0,93,90,25,8,5,21,Neversoft Entertainment,T,88,5,94,62365591
The Godfather II,PS3,2009,Action,Electronic Arts,0,41,0,21,0,01,0,1,0,74,67,53,7,2,50,EA Redwood Shores,M,70,5,94,59459459
Harvest Moon DS: Island of Happiness,DS,2007,Simulation,Rising Star Games,0,43,0,01,0,25,0,04,0,72,65,15,7,22,TOSE,E,68,5,94,44444444
SpongeBob SquarePants featuring Nicktoons: Globs of Doom,Wii,2008,Action,THQ,0,49,0,0,0,04,0,53,47,5,5,4,10,Incinerator Games,E,50,7,94,33962264
NASCAR 2001,PS2,2000,Racing,Electronic Arts,0,34,0,27,0,0,09,0,7,66,16,6,6,9,EA Sports,E,66,0,94,28571429
Rory McIlroy PGA Tour,PS4,2015,Action,Electronic Arts,0,18,0,25,0,0,08,0,52,61,33,3,7,78,EA Tiburon,E,49,24,94,23076923
The Golden Compass,PS2,2007,Action,Sega,0,13,0,0,0,39,0,52,46,10,5,2,6,Shiny Entertainment,E10+,49,6,94,23076923
NCAA Football 11,PS3,2010,Sports,Electronic Arts,0,79,0,0,0,06,0,85,85,22,7,4,25,EA Tiburon,E,80,11,94,11764706
The Legendary Starfy,DS,2008,Platform,Nintendo,0,6,0,0,2,0,05,0,85,75,25,8,4,26,TOSE,E,80,9,94,11764706
Ninja Gaiden Sigma 2,PS3,2009,Action,Ubisoft Annecy,0,52,0,16,0,08,0,1,0,85,83,52,7,7,115,Team Ninja,M,80,6,94,11764706
Brute Force,XB,2003,Shooter,Microsoft Game Studios,0,62,0,18,0,01,0,03,0,83,77,45,7,8,49,Digital Anvil,M,78,1,93,97590361
MediEvil: Resurrection,PSP,2005,Adventure,Sony Computer Entertainment,0,19,0,41,0,0,22,0,81,66,43,8,7,52,SCEE,T,76,21,93,82716049
Tom Clancy's Rainbow Six 3,PS2,2004,Shooter,Ubisoft,0,4,0,31,0,0,1,0,81,70,34,8,2,17,Ubisoft Shanghai,M,76,12,93,82716049
Grand Theft Auto: San Andreas,PC,2005,Action,Take-Two Interactive,0,0,93,0,0,04,0,97,93,47,8,9,1841,Rockstar North,M,91,4,93,81443299
Lemony Snicket's A Series of Unfortunate Events,PS2,2004,Platform,Activision,0,31,0,24,0,0,08,0,64,63,25,5,7,12,Adrenium,E,60,6,93,75
Star Wars The Clone Wars: Jedi Alliance,DS,2008,Action,LucasArts,0,61,0,11,0,0,06,0,78,68,10,7,8,32,LucasArts,E10+,73,10,93,58974359
Clash of the Titans,PS3,2010,Action,Namco Bandai Games,0,09,0,15,0,01,0,05,0,31,41,28,1,7,17,Game Republic,T,29,24,93,5483871
Strike Force Bowling,PS2,2004,Sports,Play It,0,3,0,24,0,0,08,0,62,48,14,6,8,4,Lab Rats Games,E,58,20,93,5483871
Ghost Squad,Wii,2007,Shooter,Sega,0,42,0,21,0,08,0,07,0,77,69,42,7,5,31,Artificial Mind and Movement, Polygon Magic,T,72,6,93,50649351
Lips,X360,2008,Misc,Microsoft Game Studios,0,12,0,56,0,0,1,0,77,71,43,7,4,34,iNiS,T,72,3,93,50649351
Phoenix Wright: Ace Attorney,DS,2005,Adventure,Capcom,0,44,0,05,0,39,0,05,0,92,81,53,9,2,203,Capcom,T,86,11,93,47826087
Kinect Sports Rivals,XOne,2014,Sports,Microsoft Game Studios,0,3,0,23,0,02,0,05,0,6,60,53,5,1,144,Microsoft Game Studios,E10+,56,9,93,33333333
X-Men Legends,XB,2004,Role-Playing,Activision,0,62,0,24,0,0,04,0,9,82,63,8,5,14,Raven Software,T,84,3,93,33333333
Turok,X360,2008,Action,Touchstone,0,46,0,2,0,01,0,07,0,75,69,63,7,1,120,Propaganda Games,M,70,2,93,33333333
Mega Man X7,PS2,2003,Action,Capcom,0,22,0,17,0,14,0,06,0,58,58,30,5,1,38,Valuewave Co.,Ltd.,E,54,7,93,10344828
NBA Live 08,PS2,2007,Sports,Electronic Arts,0,59,0,02,0,01,0,1,0,72,68,10,6,6,9,EA Canada,E,67,2,93,05555556
Ghostbusters: The Video Game,Wii,2009,Action,Atari,0,59,0,2,0,0,07,0,86,76,29,8,5,28,Red Fly Studio,E10+,80,9,93,02325581
Endless Ocean: Blue World,Wii,2009,Simulation,Nintendo,0,46,0,21,0,12,0,06,0,86,76,42,8,5,26,Arika,E10+,80,9,93,02325581
Dynasty Warriors 6,PS3,2007,Action,Tecmo Koei,0,18,0,07,0,41,0,04,0,71,59,31,7,3,49,Koei, Omega Force,T,66,14,92,95774648
Ben 10: Protector of Earth,PSP,2007,Action,D3Publisher,0,23,0,3,0,0,18,0,71,60,4,7,2,23,High Voltage Software,E10+,66,12,92,95774648
Madden NFL 09,PSP,2008,Sports,Electronic Arts,0,65,0,0,0,06,0,71,68,8,6,5,4,EA Tiburon,E,66,3,92,95774648
Darksiders II,PS3,2012,Action,THQ,0,35,0,35,0,01,0,14,0,84,84,39,7,1,422,Vigil Games,M,78,13,92,85714286
Ape Escape: On the Loose,PSP,2005,Platform,Sony Computer Entertainment,0,52,0,0,12,0,05,0,7,66,35,6,4,16,SCEA, Sims,E,65,2,92,85714286
Ghostbusters: The Video Game,PS3,2009,Action,Sony Computer Entertainment,0,34,0,36,0,0,14,0,84,78,74,7,9,96,Terminal Reality,T,78,1,92,85714286
Fire Emblem,GBA,2003,Strategy,Nintendo,0,49,0,18,0,29,0,01,0,97,88,31,9,2,144,Intelligent Systems,E,90,4,92,78350515
Madden NFL 09 All-Play,Wii,2008,Sports,Electronic Arts,0,76,0,01,0,0,06,0,83,82,19,7,2,22,EA Tiburon,E,77,10,92,77108434
Dragon Ball Z: Budokai,GC,2003,Fighting,Atari,0,53,0,14,0,0,02,0,69,65,16,6,3,15,Pyramid,T,64,2,92,75362319
Dark Cloud 2,PS2,2002,Role-Playing,Sony Computer Entertainment,0,38,0,25,0,26,0,07,0,96,87,41,9,1,174,Level 5,T,89,4,92,70833333
Stranglehold,X360,2007,Shooter,Midway Games,0,4,0,33,0,01,0,09,0,82,77,59,7,6,91,Midway,M,76,1,92,68292683
Borderlands 2,PC,2012,Shooter,Take-Two Interactive,0,42,0,41,0,0,1,0,93,89,38,8,2,2482,Gearbox Software,M,86,7,92,47311828
Guitar Hero: Metallica,Wii,2009,Misc,Activision,0,4,0,43,0,0,1,0,93,85,20,8,6,17,Neversoft Entertainment,T,86,1,92,47311828
South Park: The Stick of Truth,PS3,2014,Role-Playing,Ubisoft,0,43,0,34,0,0,16,0,92,85,31,8,5,575,Obsidian Entertainment,M,85,0,92,39130435
FIFA Soccer 09 All-Play,Wii,2008,Sports,Electronic Arts,0,28,0,51,0,0,09,0,89,80,18,8,4,22,EA Canada,E,82,4,92,13483146
Ace Combat 2,PS,1997,Simulation,Sony Computer Entertainment,0,16,0,11,0,56,0,06,0,89,83,10,8,2,22,Namco,T,82,1,92,13483146
Raving Rabbids: Travel in Time,Wii,2010,Adventure,Ubisoft,0,21,0,46,0,0,08,0,75,62,24,7,6,14,Ubisoft,E10+,69,14,92
Brothers in Arms: Hell's Highway,X360,2008,Shooter,Ubisoft,0,47,0,3,0,0,09,0,87,76,65,8,3,149,Gearbox Software,M,80,7,91,95402299
Sleeping Dogs,X360,2012,Action,Square Enix ,0,38,0,4,0,01,0,08,0,87,80,47,7,9,468,United Front Games,M,80,1,91,95402299
Donkey Kong Barrel Blast,Wii,2007,Racing,Nintendo,0,19,0,26,0,11,0,06,0,62,46,34,6,8,26,Paon Corporation,E,57,22,91,93548387
Rocky,PS2,2002,Fighting,Rage Software,0,42,0,33,0,0,11,0,86,74,14,8,4,11,Rage Software,T,79,10,91,86046512
Dragon Ball Z: Ultimate Tenkaichi,PS3,2011,Fighting,Namco Bandai Games,0,27,0,18,0,09,0,07,0,61,58,26,5,4,77,Spike,T,56,4,91,80327869
Kingdoms of Amalur: Reckoning,PS3,2012,Role-Playing,Electronic Arts,0,37,0,29,0,09,0,11,0,85,81,34,7,6,376,Big Huge Games,M,78,5,91,76470588
Tales of the Abyss,3DS,2011,Role-Playing,Namco Bandai Games,0,43,0,19,0,14,0,06,0,83,75,33,7,6,197,Bandai Namco Games,T,76,1,91,56626506
MLB 06: The Show,PS2,2006,Sports,Sony Computer Entertainment,0,78,0,03,0,0,13,0,94,83,30,8,9,31,SCEA San Diego Studios,E,86,6,91,4893617
Bayonetta,X360,2009,Action,Sega,0,51,0,25,0,09,0,08,0,93,90,86,8,597,PlatinumGames,M,85,10,91,39784946
NCAA Football 10,PS3,2009,Sports,Electronic Arts,0,75,0,0,0,06,0,81,80,20,6,9,14,EA Tiburon,E,74,11,91,35802469
Iron Man,X360,2008,Action,Sega,0,27,0,24,0,0,06,0,57,45,43,5,9,52,Secret Level,T,52,14,91,22807018
[Prototype 2],X360,2012,Action,Activision,0,48,0,24,0,0,07,0,79,74,69,7,173,Radical Entertainment,M,72,4,91,13924051
Star Ocean: The Last Hope,X360,2009,Role-Playing,Square Enix,0,32,0,2,0,21,0,06,0,79,72,56,7,2,150,Square Enix, Tri-Ace,T,72,0,91,13924051
DJ Hero,PS3,2009,Misc,Activision,0,42,0,34,0,0,14,0,9,86,53,7,8,49,FreeStyleGames,T,82,8,91,11111111
Resistance: Retribution,PSP,2009,Shooter,Sony Computer Entertainment,0,27,0,35,0,05,0,21,0,89,81,67,8,1,84,Sony Bend,M,81,0,91,01123596
Assassin's Creed: Unity,PC,2014,Action,Ubisoft,0,18,0,33,0,0,04,0,55,70,10,3,1463,Ubisoft, Ubisoft Montreal,M,50,40,90,90909091
F1 2010,X360,2010,Racing,Codemasters,0,18,0,59,0,01,0,1,0,88,84,43,7,5,65,Codemasters Birmingham,E,80,9,90,90909091
Dissidia 012: Duodecim Final Fantasy,PSP,2011,Fighting,Square Enix,0,21,0,12,0,46,0,08,0,88,78,52,8,3,144,Square Enix,T,80,5,90,90909091
Borderlands: The Handsome Collection,PS4,2015,Shooter,Take-Two Interactive,0,38,0,33,0,03,0,14,0,88,82,49,7,8,345,Gearbox Software,M,80,4,90,90909091
Oddworld: Abe's Exoddus,PS,1998,Platform,GT Interactive,0,55,0,38,0,0,06,0,99,88,13,9,1,69,Oddworld Inhabitants,T,90,3,90,90909091
The Tomb Raider Trilogy,PS3,2011,Action,Square Enix,0,27,0,46,0,0,15,0,88,78,37,8,1,60,Crystal Dynamics,T,80,3,90,90909091
LEGO Star Wars II: The Original Trilogy,GC,2006,Action,LucasArts,0,75,0,19,0,0,03,0,97,84,25,9,1,16,Traveller's Tales,E10+,88,7,90,72164948
Medal of Honor: Underground,PS,2000,Shooter,Electronic Arts,0,54,0,37,0,0,06,0,97,86,16,9,44,Dreamworks Interactive,T,88,4,90,72164948
Lemmings,PSP,2006,Puzzle,Sony Computer Entertainment,0,12,0,51,0,0,23,0,86,76,46,7,9,14,Team 17,E,78,3,90,69767442
Need For Speed: Undercover,Wii,2008,Racing,Electronic Arts,0,27,0,31,0,0,07,0,64,54,12,6,2,29,Exient Entertainment,T,58,8,90,625
007 Racing,PS,2000,Racing,Electronic Arts,0,3,0,2,0,0,03,0,53,51,16,4,6,14,Eutechnyx,T,48,5,90,56603774
Need for Speed: Shift,PSP,2009,Racing,Electronic Arts,0,16,0,37,0,01,0,21,0,74,69,11,6,5,31,EA Bright Light,E,67,4,90,54054054
ESPN NBA 2K5,XB,2004,Sports,Global Star,0,88,0,04,0,0,04,0,95,85,28,8,7,22,Visual Concepts,E,86,2,90,52631579
Tom Clancy's Splinter Cell: Chaos Theory,PS2,2005,Action,Ubisoft,0,36,0,45,0,0,14,0,95,87,29,8,6,53,Ubisoft Montreal,M,86,1,90,52631579
Prince of Persia: The Sands of Time,XB,2003,Action,Ubisoft,0,57,0,33,0,0,04,0,94,92,41,7,8,72,Ubisoft,T,85,14,90,42553191
Mafia III,XOne,2016,Action,Take-Two Interactive,0,28,0,29,0,0,05,0,62,67,20,4,6,274,Hangar 13,M,56,21,90,32258065
Wall-E,X360,2008,Platform,THQ,0,29,0,26,0,0,07,0,62,50,32,6,3,6,Heavy Iron Studios,E,56,13,90,32258065
Bruce Lee: Quest of the Dragon,XB,2002,Fighting,Universal Interactive,0,23,0,07,0,0,01,0,31,32,24,2,4,10,Ronin Entertainment,T,28,8,90,32258065
Kirby: Planet Robobot,3DS,2016,Action,Nintendo,0,28,0,14,0,47,0,04,0,93,81,71,8,7,87,HAL Labs,E,84,6,90,32258065
MLB 07: The Show,PS2,2007,Sports,Sony Computer Entertainment,0,77,0,03,0,0,13,0,93,83,25,8,6,19,SCEA,E,84,3,90,32258065
Harvest Moon: Tree of Tranquility,Wii,2007,Simulation,Rising Star Games,0,67,0,03,0,06,0,05,0,82,65,18,8,2,28,Marvelous Entertainment,E,74,17,90,24390244
South Park: The Stick of Truth,X360,2014,Role-Playing,Ubisoft,0,58,0,26,0,0,09,0,92,82,33,8,4,363,Obsidian Entertainment,M,83,2,90,2173913
SoulCalibur II,XB,2003,Fighting,Namco Bandai Games,0,78,0,18,0,03,0,1,92,39,8,9,54,Namco,T,90,3,90
